,model_type,clf,parameters,split_date,train_start,train_end,test_start,test_end,baseline,p_at_1,recall_at_1,f1_at_1,p_at_2,recall_at_2,f1_at_2,p_at_5,recall_at_5,f1_at_5,p_at_10,recall_at_10,f1_at_10,p_at_20,recall_at_20,f1_at_20,p_at_30,recall_at_30,f1_at_30,p_at_50,recall_at_50,f1_at_50,auc-roc
284,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.17050691244239632,0.005416483677353243,0.010499432463110102,0.31797235023041476,0.020202020202020204,0.03799036476256022,0.3511520737327189,0.05577514273166447,0.09626073774633653,0.3548387096774194,0.11272141706924316,0.17109210087768026,0.36566820276497697,0.23232323232323232,0.2841285471309641,0.36215635079096914,0.3451910408432148,0.35347024434117824,0.34878363435311466,0.5540916410481628,0.4280947802974609,0.5468596642024417
285,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'max_features': 'log2', 'min_samples_split': 10}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.3686635944700461,0.011711316059142145,0.022701475595913734,0.3225806451612903,0.020494803103498757,0.038540949759119064,0.3317972350230415,0.052700922266139656,0.09095502779181404,0.35529953917050694,0.11286780851998243,0.17131429841128762,0.3663594470046083,0.23276240667545015,0.2846656521349924,0.3670711104285056,0.34987556726687163,0.35826712636786096,0.34878363435311466,0.5540916410481628,0.4280947802974609,0.5488249150473373
286,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': None, 'min_samples_split': 2}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.004608294930875576,0.00014639145073927682,0.00028376844494892167,0.002304147465437788,0.00014639145073927682,0.0002752924982794219,0.0009216589861751152,0.00014639145073927682,0.00025265285497726126,0.0004608294930875576,0.00014639145073927682,0.000222197533607377,0.12235023041474655,0.077733860342556,0.0950675857130069,0.2927353709107664,0.2790221051090616,0.28571428571428564,0.561002580169554,0.8912311521007173,0.6885709438443703,0.5486318393600045
287,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': None, 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.004608294930875576,0.00014639145073927682,0.00028376844494892167,0.002304147465437788,0.00014639145073927682,0.0002752924982794219,0.0009216589861751152,0.00014639145073927682,0.00025265285497726126,0.0004608294930875576,0.00014639145073927682,0.000222197533607377,0.12235023041474655,0.077733860342556,0.0950675857130069,0.2927353709107664,0.2790221051090616,0.28571428571428564,0.561002580169554,0.8912311521007173,0.6885709438443703,0.5486318393600045
288,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': None, 'min_samples_split': 10}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.004608294930875576,0.00014639145073927682,0.00028376844494892167,0.002304147465437788,0.00014639145073927682,0.0002752924982794219,0.0009216589861751152,0.00014639145073927682,0.00025265285497726126,0.0004608294930875576,0.00014639145073927682,0.000222197533607377,0.12235023041474655,0.077733860342556,0.0950675857130069,0.2927353709107664,0.2790221051090616,0.28571428571428564,0.561002580169554,0.8912311521007173,0.6885709438443703,0.5486318393600045
289,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.004608294930875576,0.00014639145073927682,0.00028376844494892167,0.002304147465437788,0.00014639145073927682,0.0002752924982794219,0.0009216589861751152,0.00014639145073927682,0.00025265285497726126,0.0004608294930875576,0.00014639145073927682,0.000222197533607377,0.12235023041474655,0.077733860342556,0.0950675857130069,0.2927353709107664,0.2790221051090616,0.28571428571428564,0.561002580169554,0.8912311521007173,0.6885709438443703,0.5486318393600045
290,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3737327188940092,0.1187234665495535,0.18020219975558271,0.2847926267281106,0.18093983311374615,0.22128726165965446,0.3566272461987406,0.33992094861660077,0.34807375206116026,0.6138960560265388,0.9752598448250622,0.7534920545156364,0.5112297341519246
291,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.004608294930875576,0.00014639145073927682,0.00028376844494892167,0.002304147465437788,0.00014639145073927682,0.0002752924982794219,0.0009216589861751152,0.00014639145073927682,0.00025265285497726126,0.0004608294930875576,0.00014639145073927682,0.000222197533607377,0.33064516129032256,0.21007173181086225,0.25691522692686425,0.4134541545077561,0.3940857853901332,0.4035377004946784,0.6294692222631773,1.0,0.772606458180173,0.5121487826915521
292,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 2}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.004608294930875576,0.00014639145073927682,0.00028376844494892167,0.002304147465437788,0.00014639145073927682,0.0002752924982794219,0.0009216589861751152,0.00014639145073927682,0.00025265285497726126,0.3244239631336406,0.10305958132045089,0.15642706365959336,0.5368663594470046,0.341092080222515,0.4171515531286366,0.4320380893871909,0.4117991509295857,0.4216759106580722,0.6294692222631773,1.0,0.772606458180173,0.5087610799887788
293,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.004608294930875576,0.00014639145073927682,0.00028376844494892167,0.002304147465437788,0.00014639145073927682,0.0002752924982794219,0.0009216589861751152,0.00014639145073927682,0.00025265285497726126,0.3101382488479263,0.0985214463475333,0.1495389401177647,0.5440092165898618,0.3456302151954326,0.4227016381702623,0.422362156350791,0.4025764895330113,0.4122320491680408,0.6294692222631773,1.0,0.772606458180173,0.5042382209878606
294,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 10}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16648748272154815,0.15868833260137608,0.16249437865387498,0.43641725027644673,0.6933099107012151,0.5356557145280778,0.5292677436246612
295,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.14746543778801843,0.004684526423656858,0.009080590238365494,0.39400921658986177,0.025032938076416336,0.047075017205781146,0.16774193548387098,0.02664324403454838,0.04598281960586155,0.08387096774193549,0.02664324403454838,0.040439951116542604,0.3016129032258065,0.19162640901771336,0.23435681675767614,0.32422054983873444,0.3090323525106134,0.3164443111977215,0.38555105049760413,0.6125018298931343,0.47322286942260927,0.5697901777330798
296,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.14746543778801843,0.004684526423656858,0.009080590238365494,0.39400921658986177,0.025032938076416336,0.047075017205781146,0.16774193548387098,0.02664324403454838,0.04598281960586155,0.08387096774193549,0.02664324403454838,0.040439951116542604,0.3016129032258065,0.19162640901771336,0.23435681675767614,0.32422054983873444,0.3090323525106134,0.3164443111977215,0.38555105049760413,0.6125018298931343,0.47322286942260927,0.5697901777330798
297,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.14746543778801843,0.004684526423656858,0.009080590238365494,0.39400921658986177,0.025032938076416336,0.047075017205781146,0.16774193548387098,0.02664324403454838,0.04598281960586155,0.08387096774193549,0.02664324403454838,0.040439951116542604,0.3016129032258065,0.19162640901771336,0.23435681675767614,0.32422054983873444,0.3090323525106134,0.3164443111977215,0.38555105049760413,0.6125018298931343,0.47322286942260927,0.5697901777330798
298,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.07834101382488479,0.002488654662567706,0.004824063564131668,0.3847926267281106,0.02444737227345923,0.04597384721266345,0.31152073732718893,0.049480310349875566,0.0853966649823143,0.3953917050691244,0.12560386473429952,0.19064548383512944,0.38064516129032255,0.2418386766212853,0.29576582221824366,0.34879434802641684,0.33245498462889767,0.3404287213311348,0.3789163287873203,0.6019616454399063,0.4650794548436351,0.5540393365924894
299,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.14285714285714285,0.004538134972917582,0.008796821793416572,0.22119815668202766,0.014053579270970576,0.026428079834824498,0.31797235023041476,0.050505050505050504,0.08716523496715513,0.2073732718894009,0.06587615283267458,0.09998889012331964,0.3619815668202765,0.2299809691114039,0.2812639871094799,0.33251420672707727,0.31693749085053435,0.3245390496177485,0.4166052340582381,0.6618357487922706,0.511338573771419,0.5393502345624517
300,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.2304147465437788,0.007319572536963841,0.014188422247446084,0.1152073732718894,0.007319572536963841,0.013764624913971093,0.40368663594470044,0.06411945542380325,0.11066195048004042,0.20184331797235022,0.06411945542380325,0.0973225197200311,0.3313364055299539,0.21051090616308007,0.2574523319308925,0.34203655352480417,0.3260137607963695,0.33383300854444614,0.3838923700700332,0.6098667837798273,0.47118701577786576,0.564300350688875
301,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.12903225806451613,0.004098960620699751,0.007945516458569807,0.23963133640552994,0.01522471087688479,0.028630419821059874,0.09585253456221199,0.01522471087688479,0.02627589691763517,0.047926267281105994,0.01522471087688479,0.023108543495167205,0.18525345622119815,0.11769872639437857,0.1439441410795811,0.32959606819229,0.31415605328648805,0.3216909009144056,0.34611131588647254,0.5498462889767237,0.4248147938698184,0.5303461465371434
302,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.34101382488479265,0.010832967354706485,0.020998864926220204,0.3456221198156682,0.021958717610891524,0.04129387474191328,0.1382488479262673,0.021958717610891524,0.037897928246589184,0.24193548387096775,0.07685551163812034,0.11665370514387291,0.28617511520737327,0.18181818181818182,0.22236147166771106,0.27046536630317924,0.2577953447518665,0.26397841403087996,0.3807593070401769,0.6048894744546919,0.4673415144489057,0.5398284650080288
303,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.12442396313364056,0.003952569169960474,0.007661748013620885,0.06221198156682028,0.003952569169960474,0.00743289745354439,0.02488479262672811,0.003952569169960474,0.006821627084386054,0.20967741935483872,0.06660811008637095,0.10109987779135651,0.28617511520737327,0.18181818181818182,0.22236147166771106,0.1907541084318845,0.18181818181818182,0.1861789836606206,0.3893291559159602,0.6185038793734446,0.477860091613414,0.5373477337716595
304,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.28110599078341014,0.008929878495095887,0.017309875141884222,0.35714285714285715,0.02269067486458791,0.042670337233310394,0.3382488479262673,0.053725662421314595,0.09272359777665487,0.38064516129032255,0.12091933831064265,0.18353516275969337,0.3884792626728111,0.24681598594642074,0.3018530122638976,0.37152511135002303,0.35412091933831064,0.3626143007045421,0.36684482123110945,0.582784365393061,0.4502629644291127,0.5747998008572319
305,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.2857142857142857,0.009076269945835163,0.017593643586833144,0.3663594470046083,0.023276240667545016,0.04377150722642808,0.3419354838709677,0.0543112282242717,0.09373420919656392,0.37880184331797234,0.12033377250768555,0.18264637262526387,0.38940092165898615,0.24740155174937783,0.30256915226926867,0.371064352634004,0.35368174498609284,0.36216459301454057,0.3670291190563951,0.5830771482945396,0.45048917038963976,0.574783215797426
306,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_split': 10}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.29493087557603687,0.009369052847313717,0.018161180476730987,0.3686635944700461,0.02342263211828429,0.0440467997247075,0.3566820276497696,0.05665349143610013,0.09777665487620009,0.3737327188940092,0.1187234665495535,0.18020219975558271,0.3919354838709677,0.2490118577075099,0.304538537284039,0.37183228382736905,0.3544137022397892,0.3629141058312097,0.36739771470696647,0.5836627140974967,0.4509415823106939,0.57558429387159
307,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.35944700460829493,0.011418533157663592,0.022133938706015887,0.35253456221198154,0.022397891963109356,0.04211975223675155,0.23963133640552994,0.038061777192211974,0.06568974229408792,0.3815668202764977,0.12121212121212122,0.1839795578269081,0.38571428571428573,0.2450592885375494,0.29970459224778445,0.3638457994163723,0.3468013468013468,0.35511917253785036,0.35836712126796905,0.5693163519250476,0.43985749024486803,0.5623423490407433
308,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.3271889400921659,0.010393793002488655,0.02014755959137344,0.3824884792626728,0.024300980822719954,0.04569855471438403,0.3170506912442396,0.05035865905431123,0.08691258211217785,0.3741935483870968,0.11886985800029279,0.1804243972891901,0.29170506912442395,0.18533157663592445,0.2266583116999373,0.37290738749808017,0.35543844239496414,0.36396342377454655,0.37688905270917805,0.5987410335236423,0.4625911892778375,0.5706723798801944
309,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.4423963133640553,0.014053579270970576,0.02724177071509648,0.3663594470046083,0.023276240667545016,0.04377150722642808,0.36682027649769583,0.058263797394232174,0.10055583628094997,0.3622119815668203,0.11506368028107158,0.1746472614153983,0.3824884792626728,0.24300980822719953,0.2971981022289858,0.32145599754262016,0.3063973063973064,0.31374606505771246,0.3617766310357538,0.5747328356024008,0.4440423005146186,0.5697089306255609
310,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.3778801843317972,0.0120040989606207,0.02326901248581158,0.347926267281106,0.022105109061630802,0.0415691672401927,0.37695852534562213,0.05987410335236422,0.10333501768569985,0.3829493087557604,0.12165129556433904,0.18464615042773022,0.37004608294930874,0.23510466988727857,0.28753021215647656,0.3679926278605437,0.3507539159713073,0.35916654174786394,0.35956505713232584,0.5712194407846581,0.44132782898829387,0.5688234262306334
311,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.30414746543778803,0.00966183574879227,0.01872871736662883,0.3433179723502304,0.021812326160152246,0.041018582243633854,0.343778801843318,0.05460401112575026,0.09423951490651845,0.171889400921659,0.05460401112575026,0.08287968003555161,0.36682027649769583,0.2330551895769287,0.2850237221376779,0.350330210413147,0.3339188991362904,0.3419277469644731,0.39126428308145966,0.6215780998389694,0.4802352541989481,0.5630137142302462
312,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.34101382488479265,0.010832967354706485,0.020998864926220204,0.3778801843317972,0.0240081979212414,0.04514796971782519,0.3548387096774194,0.05636070853462158,0.09727134916624558,0.3142857142857143,0.0998389694041868,0.1515387179202311,0.3152073732718894,0.2002635046113307,0.24491988183689914,0.34172938104745815,0.32572097789489096,0.3335332034177785,0.3663840766678953,0.5820524081393647,0.44969744952779506,0.5610933562386298
313,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_split': 2}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.3271889400921659,0.010393793002488655,0.02014755959137344,0.347926267281106,0.022105109061630802,0.0415691672401927,0.37142857142857144,0.05899575464792856,0.10181910055583629,0.3847926267281106,0.12223686136729615,0.18553494056215977,0.35898617511520736,0.2280778802517933,0.27893653209202396,0.36568883428044846,0.34855804421021813,0.3569180032978564,0.35394397346111317,0.5622895622895623,0.4344285471922185,0.5586516269604094
314,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'entropy', 'max_depth': 20, 'max_features': None, 'min_samples_split': 5}",2012-12-30,2012-01-01,2012-10-31,2012-12-30,2013-06-30,0.3147346111315886,0.37327188940092165,0.011857707509881422,0.022985244040862655,0.35253456221198154,0.022397891963109356,0.04211975223675155,0.37142857142857144,0.05899575464792856,0.10181910055583629,0.38940092165898615,0.12370077587468892,0.18775691589823354,0.3576036866359447,0.22719953154735764,0.27786232208396744,0.36538166180310244,0.3482652613087396,0.3566181981711887,0.35320678215997053,0.5611184306836481,0.43352372335011036,0.5590490335373828
